Id,Name,UnitOfMeasurement,AddressingId,Quantity
05932,"PARAFUSO SEXTAVADO 3/4""X7"" MA RP 8.8",12,2181,4
05914,ARRUELA LISA 12MM P5MM,12,2302,20
05887,"PARAFUSO FRANCES 3/8""X1"" MB RP 8.8",12,789,222
05889,"PARAFUSO FRANCES 3/8""X6.1/2""MA RP 8.8",12,789,50
05883,"PARAFUSO FRAMCES 1/2X5"" MA RI 8.8",12,2380,3
05869,PARAFUSO FRANCES 10X40MM MA RP 8.8,12,2255,46
05873,PARAFUSO FRANCES 12X50MM MA RI 8.8,12,2711,141
05906,PORCA TRAVANTE 7/8 MA,12,2930,36
05913,PORCA TRAVANTE 22MM MA,12,2791,35
05905,PARAFUSO SEXTAVADO 10X70MM MA RI 8.8,12,1963,10
05890,PARAFUSO FRANCES 3/8X5,12,2931,100
05904,PORCA HONDA 90311KPE900,12,2932,23
05540,MANIPULO REGULADORA TECNIL,12,1566,3
05248,"CAPA MANGUEIRA HIDRAULICA GS 1/2"" GATES 8GS1F-4",12,401,5
05249,"BICO GRAXEIRO 3/8"" 90º",12,2813,55
05265,BUCHA BGL HE308,12,2933,4
05244,CALCO CUBO DIANTERO CASE,15,1987,1
05230,ANEL JD TH105683,12,2811,1
05214,RETENTOR 90.00 X 112.70 X 13.00 RUK 1169N,12,1358,2
05217,ROLAMENTO MANCAL INA ORAE30 NPPB,12,125,2
05240,ROLAMENTO MANCAL INA G1108KRRB,12,2279,2
05242,PARAFUSO JD 08H4419,12,192,2
05237,PARAFUSO SEXTAVADO 24X110MM MB RP 8.8,12,2727,53
05234,RETENTOR 25.00 X 47.00 X 7.00 ARCA 5506,12,1060,1
05236,PARAFUSO SEXTAVADO 24X230MM MA RP 8.8,12,2934,21
05273,ROLAMENTO ESFERA SKF 22212 C3,12,1666,4
05323,MANCAL STARA 1074-3023,13,1156,4
05324,ENGRENAGEM STARA 1074-4106,12,2278,7
05321,PALHETA JUMIL 48101208,12,2316,1
05319,PALHETA JUMIL 48101210,12,2788,6
05320,PALHETA JUMIL 48101207,12,339,1
05330,RETENTOR 25.00 X 35.00 X 7.00 SABO 01543BA,12,2183,3
05332,ROLAMENTO ROLETE SKF 32007 J2/Q,12,1208,1
05328,PORCA STARA 9100-3626,13,2935,5
05325,ROLAMENTO MANCAL INA GRAE45 NPPB,12,2279,1
05327,PARAFUSO STARA 9100-3625,12,2308,2
05318,PALHETA JUMIL 48101209,12,2936,5
05290,CORREIA CAT 2019911,12,956,1
05292,CORREIA LISA TRANSPOWER A73,12,2937,12
05280,CORREIA DENTADA GOODYEAR 454LH075,12,2938,3
05274,PARAFUSO FRANCES 12X45MM MA RI 8.8,12,2939,132
05276,ARRUELA PRESSAO 12MM,12,1568,568
05294,ENGATE RAPIDO FEMEA 3/8,12,1991,31
05301,POLIA FERRO FUNDIDO 140MM 3 CANAL B MADEMIL PF140B3,12,2470,1
05213,RETENTOR 95.30 X 120.55 X 12.70 SABO 01257B,12,1386,2
05124,MOLA HONDA 28443ZB8003,12,1246,9
05129,PINO ELASTICO 6X80MM,12,2940,44
05128,LUVA AEMCO CC1512,12,2941,2
05125,GUIA HONDA 28433ZB8003,12,242,4
05126,LUVA AEMCO CC1511,12,2942,1
05061,JUNTA CASE 3066311,15,2943,1
05055,FITA TOR,1,2944,15
05041,ENGRENAGEM C/ EIXO 14 DENTES,12,303,1
05042,ENGRENAGEM C/ EIXO 20 DENTES,12,348,3
05084,CORRENTE ASA 80 DUPLA,1,694,11
05072,PARAFUSO FRANCES 10X20MM MA RI 8.8,12,2945,64
05066,CORREIA ESTRIADA CUMMINS 217638,12,2946,1
05068,BICO GRAXEIRO 06MM RETO,12,2813,140
05207,"ENGATE RAPIDO HIDR MACHO 1""",12,1319,6
05208,ROLAMENTO ESFERA NACHI 30BGS10G,12,2826,8
05199,REPARO ALTERNADOR GBUSCH GB11287,12,2947,6
05201,INTERRUPTOR MORCEGO MM0976,12,2582,1
05212,ARRUELA JUMIL 0400017,12,2948,1
05209,PARAFUSO FRANCES 10X60MM MA RP 8.8,12,2949,118
05210,PARAFUSO JUMIL RODA 400139,14,954,17
05195,VISOR DPAULA DP3039AM,12,2204,5
05194,RELE DNI DNI0123,12,1413,5
05177,ROLAMENTO ROLETE TIMKEN 655/662,12,2093,1
05174,"CAPA MANGUEIRA GS 3/8"" 03310-06",12,2189,4
05448,EIXO JUMIL 2718716,12,2950,5
05447,EIXO JUMIL 2718715,12,2951,5
05472,"TERMINAL FEMEA GIR CURVA 90º 13/32""",12,1379,4
05473,FLANGE REDONDO CHAPA 14 150X220MM,12,1548,1
05466,PARAFUSO SEXTAVADO 12X25MM MA RI 8.8,12,2380,200
05455,AUTOMATICO ZEN ZN803,12,2232,1
05461,"TERMINAL FEMEA AR CONDIC 90º 1/2""",12,2952,10
05436,ARRUELA LISA INOX 5X30,12,2302,5
05530,MANCAL BRM B22382,12,2953,20
05528,MANCAL FRM F907,12,1473,1
05527,MANCAL FRM P209,12,2954,1
05536,ACOPLAMENTO VULKAN E67,12,2503,1
05538,BUCHA TECNIL 47X60MM,12,1566,1
05533,MANCAL MEDIO,12,2955,1
05531,MANCAL T4 60566,12,2775,2
05532,MANCAL MC 83124,12,2956,10
05525,"ANILHA SAPATILHO CABO ACO 3/16"" VONDER 3572316000",12,2356,18
05499,REBITE JD H150109,12,2957,399
05517,ROTOR HONDA 78106YB3000,12,1211,1
05522,VENTOINHA MOTOR ELETRICO 80-P WEB W080,12,1472,1
05511,ROLAMENTO ROLETE TIMKEN 32211,12,1761,4
05504,ROLAMENTO MANCAL SKF YAR212,12,1651,1
05366,ESTATOR WAPSA - REC,12,2410,1
05367,ESTATOR CASE  REC,12,2275,1
05361,CORRENTE COMUM ASA 140-HS,12,1356,4
05376,COPO VALMET 242840,12,2958,1
05343,SANFONA STARA 7310-4,12,2959,1
05333,RETENTOR 40.00 X 62.00 X 11.50 ARCA 5071,12,1412,42
05334,PARAFUSO STARA 9100-1154,12,2738,9
05353,TERMINAL IPANEMA RKP1241322,12,2960,2
05389,BOBINA CAMPO EMP - REC,12,2961,1
05427,MOLA JUMIL 2710509,12,339,1
05398,SOQUETE JD CQ03600,12,62,90
05390,BOBINA CAMPO MULLER - REC,12,2961,1
05412,PALHETA JUMIL 48101117,12,2962,3
05413,"CUPILHA 3/8X""5""",12,2963,460
05411,PALHETA JUMIL 48101116,12,2964,2
05408,ROLAMENTO ESFERA NSK 6005 DDU,12,715,43
05410,PALHETA JUMIL 48101115,12,2965,2
06506,EMENDA COMUM ASA50,12,2742,63
06508,BUCHA JD L76471,12,2399,15
06494,CORRENTE JD AH148021,12,2641,2
06492,BUCHA JD H167127,12,2966,86
06493,BUCHA JD H156100,12,2967,87
06491,SEGMENTO JD H177988,12,1239,1
06488,RETENTOR JD H201727,12,2640,1
06490,SEGMENTO JD H164796,12,2968,3
06540,PEDALEIRA HONDA 50715KY0910,12,700,1
06542,JUNTA JD R521349,12,1458,10
06557,MANGUEIRA JD CQ47021,12,365,1
06518,MOLA JD AZ10248,13,2969,1
06532,TERMINAL JD AH164153,12,2970,8
06528,TRAVA JD 40M1831,12,2971,3
06529,SENSOR CASE 87318441,12,1205,1
06427,MOLAS E TRAVAS,12,40,1
06422,LUVA VV VV5552,12,53,3
06431,PINO 16X55MM,12,541,19
06415,VEDACAO JUMIL 2731582,12,721,2
06408,CHAVETA JUMIL 7101352,12,2185,36
06419,TRAVA CWA P/ CALHA,12,2972,5
06417,SEPARADOR,12,1475,3
06418,VEDADORES,12,1401,11
06454,EMENDA CASE 2411315,12,2346,11
06469,SUPORTE JD H226883,12,2973,3
06471,RETENTOR 60.00 X 90.00 X 10.00 ARCA 5346,12,1713,2
06465,PRISIONEIRO CASE 301522A1,12,1815,4
06440,ANEL JD E69117,12,2974,11
06435,PURIFICADOR DO COMPRESSOR,12,1077,1
06434,ENGRENAGEM,12,319,2
06669,MANGUEIRA JD AH173392,12,365,2
06661,ARRUELA JD 24M7091,12,2379,1
06687,DEDO JD H169914,12,1130,60
06683,PORCA JD 14M7181,12,2975,16
06658,SUPORTE JD H171404,12,2976,1
06656,TIRA JD H171960,12,1764,7
06647,RODA JD AH169549,12,2977,8
06690,DOBRADICA JD CQ06886,12,2978,1
06731,VEDACAO JD H173904,12,126,3
06733,PAINEL JD R122869,12,2979,2
06697,MANGUEIRA JD L114593,12,2980,2
06696,PORCA JD H89154,12,2981,3
06713,BUCHA JD J53701,12,56,1
06712,PARAFUSO JD R58303,12,2399,5
06705,RETENTOR 30.00 X 47.00 X 7.00 SABO 02376BRG,12,2982,9
06711,ARRUELA JD 12H245,12,2983,4
06593,EXTENSAO JD H145953,12,282,8
06589,TERMINAL JD CQ20200,12,2984,1
06587,RESERVATORIO JD AT162597,12,2405,1
06600,BIELA JD AZ32744,12,330,3
06597,PORCA JD 14M7020,12,385,5
06595,SUPORTE JD CQ35898,12,2985,10
06567,RETENTOR 25.00 X 36.00 X 7.00 ARCA 5339,12,1203,240
06577,MONTAGEM JD DQ20092,12,2986,2
06572,ENGRENAGEM Z23,12,2987,10
06574,ISOLADOR JD DQ45731,12,63,1
06602,VALVULA JD RE33705,12,159,3
06630,PORCA JD M84971,12,900,4
06628,MANGUEIRA JD AH173391,12,358,1
06627,JUNTA JD R49866,12,894,6
06634,PINO JD E63018,12,494,8
06605,CORRENTE JD DQ17319,12,1044,1
06606,PINO JD 34M7045,12,1458,37
06619,PINHAO JD A4379R,12,308,5
06621,ANEL JD L152323,12,2988,9
06617,DEDO JD H213507,12,2989,91
06189,SENSOR JD RE261356,12,1530,18
06188,TERMOSTATO JD DQ68081,12,2990,3
06183,ROLAMENTO JD JD9219,12,2991,1
06185,ROLAMENTO JD 13P1007,12,1208,1
06199,ESCOVA JD AJ61407,12,2992,1
06203,ATUADOR JD AH161839,12,2993,2
06198,POTENCIOMETRO CASE 86616380,12,2417,10
06197,SENSOR JD AH164538,12,1530,5
06181,ROLAMENTO MANCAL ROLMAX EWR21135,12,843,1
06173,ROLAMENTO MANCAL FRM Y207 20V22,12,1577,21
06172,ROLAMENTO JD AH139296,12,2994,1
06169,ROLAMENTO MANCAL FAG G1012 KRRB,12,2831,2
06179,ROLAMENTO CASE 240746A1,12,2665,4
06180,ROLAMENTO CASE 160796C91,12,1208,1
06178,ROLAMENTO CASE 203389C91,12,2705,3
06175,ROLAMENTO JD JD10058,12,2995,4
06177,ROLAMENTO CASE 611582R1,12,1712,7
06204,SENSOR JD AH131320,12,1037,4
06236,REPARO VEDACAO JD AL119378,14,2996,2
06237,BOMBA JD RE508566,14,1891,1
06234,KIT AJUSTADOR JD AH131055,14,2212,1
06243,"MANGUEIRA SANFONADA 1.1/2""",1,618,68
06242,"MANGUEIRA SANFONADA 4""",1,1538,9,1
06238,RETENTOR JD AL112953,14,2997,3
06218,LANTERNA JD AL75642,12,848,2
06217,BENDIX ZEN HNZ826,12,2433,1
06205,LAMPADA JD AH162231,12,2998,3
06206,RELE DNI DNI0122,12,2417,4
06228,CORRENTE JD DQ65283,14,694,2
06229,FACA JD AH205909,14,79,47
06120,ROLAMENTO MANCAL SNR EX207,12,1199,27
06121,ROLAMENTO ESFERA KOYO 1210 C3,12,313,2
06116,ROLAMENTO ESFERA SKF 1208 K C3,12,860,13
06130,ROLAMENTO CASE 1345226C1,12,888,1
06132,ROLAMENTO CASE G13609,12,1199,6
06129,ROLAMENTO CASE 86900821,12,967,32
06123,ROLAMENTO ESFERA NSK 3304,12,715,6
06125,ROLAMENTO JD JD39102,12,120,1
06115,ROLAMENTO ESFERA FAG 6204 2RS-CO7-C3,12,644,81
06089,CORREIA JD CQ57311,12,2999,2
06099,CORRENTE JD AH206862,12,1071,2
06113,CAPA JD R110459,12,137,12
06114,ROLAMENTO ESFERA SKF 1215,12,1714,9
06111,CONE JD R110458,12,1487,13
06104,BATERIA 150AHP S5 150D BOSCH 0092S58190,12,3000,6
06158,ROLAMENTO JD AH214862,12,1530,42
06163,ROLAMENTO JD 13P1001,12,2826,7
06165,ROLAMENTO ROLETE TIMKEN 25590/23,12,1981,30
06162,ROLAMENTO ROLETE ZWZ 33895/22,12,1589,1
06160,ROLAMENTO JD JD39104,12,1530,3
06152,ROLAMENTO JD JD9373,12,3001,1
06140,ROLAMENTO JD AH163595,12,1130,6
06143,ROLAMENTO CASE 114941A1,12,2665,1
06139,ROLAMENTO JD JD10384,12,1530,12
06149,ROLAMENTO JD AH159863,12,2309,4
06150,ROLAMENTO JD AH125975,12,1530,12
06144,ROLAMENTO CASE 214490C91,12,967,8
06145,ROLAMENTO ROLETE SKF 305 2Z,12,766,1
06383,PONTEIRA JUMIL 0427890,12,219,2
06376,ENGRENAGEM JUMIL 2738313,12,881,32
06380,ENGRENAGEM JUMIL 2730309,12,436,2
06406,BUCHA JUMIL 2730955,12,1541,115
06398,ARRUELA JUMIL 2728319,12,2741,3
06393,BUCHA JUMIL 2731472,12,1708,2
06391,BUCHA JUMIL 2731399,12,282,84
06301,MANCAL JD CQ10969,12,3002,29
06302,AMORTECEDOR JD AZ27269,12,3003,4
06300,PARAFUSO JD AZ39183,12,3004,4
06293,FACA JD H163131,12,3005,63
06299,BUCHA JD P49545,12,3006,1
06312,BUCHA JD Z31550,12,3007,2
06321,CHAVETA JD 26H103,12,3008,2
06310,BUCHA JD P42100,12,3009,18
06303,PARAFUSO JD 19M7590,12,3010,24
06305,ARRUELA JD Z35271,12,253,1
06286,DEDO JD DQ11499,12,3011,95
06265,TAMPA JD H168206,12,776,298
06267,DEDO JD H213398,12,2989,174
06253,PINO JD H169913,12,57,20
06251,SUPORTE JD H175727,12,530,62
06278,PINO JD 28316,12,35,3
06285,TAMPA JD CQ10772,12,3012,2
06276,PROTECAO JD AH168065,12,3013,4
06270,PARAFUSO JD Z30687,12,3014,1
06275,JUNTA JD R119383,12,183,1
06324,FLANGE JD DQ07325,12,3015,2
06370,BUCHA JUMIL 2731329,12,1917,1
06366,ANEL JD R111504,12,1018,9
06361,ANEL JD R26976,12,3016,20
06358,LUVA JD CQ27514,12,2226,3
06343,FACA JD CQ31270,12,3017,110
06347,PARAFUSO JD CQ31275,12,384,30
06335,RETENTOR JD SD01001,12,1216,3
06325,PARAFUSO JD 19M7156,12,3018,9
06354,DEDO JD H102724,12,3019,4
06355,MOLA JD CQ15805,12,3020,2
06348,MOLA JD Z40640,12,3021,1
03751,TRAVA CASE 86013223,12,3022,4
03755,CABO CASE 278816A3,12,2943,1
03729,RETENTOR 40.00 X 72.00 X 7.00 SABO 00248BR,12,2779,1
03756,MANCAL MDS SN518,12,3023,1
03724,SUPORTE JUMIL 2738531,12,150,34
03714,MANGUEIRA JAMAICA PT010,12,2958,1
03721,PARAFUSO PHILIPS ROSCA SOBERBA 5X20MM,12,1367,214
03717,MOLA MESA DENSIMETRICA - CHAPA,12,1548,14
03719,ENGRENAGEM JAN 05101704,12,770,4
03810,EMENDA COMUM ASA80,12,1425,10
03822,JUNTA JD R123572,12,2030,2
03800,RETENTOR 38.10 X 63.55 X 12.70 SABO 02034BRG,12,1358,3
03802,ADESIVO SILICONE VERMELHO 50GR ORBI 2560,20,1047,5
03828,ROLAMENTO MANCAL CK 207HEX,12,125,4
03827,ENGRENAGEM NEVOEIRO 400145,12,351,4
03824,ROLAMENTO ESFERA FAG 51116,12,1505,1
03826,ENGRENAGEM NEVOEIRO 400145,12,3024,1
03793,TRAVA ELASTICA EXTERNO 36MM,12,2184,1
03770,RETENTOR CASE 1287608C1,12,1826,6
03766,CORPO ASPERSOR SUPER SPRAY SENNINGER FL32811,12,2400,7
03765,"REGULADOR PRESSAO 15PSR - 3/4""X3/4""F""",12,2400,6
03789,CORREIA CASE 124573A1,12,3025,1
03792,ELETRODO OK 2245P 3.25MM 6010 ESAB 0300188,3,295,34
03787,RETENTOR 55.00 X 90.00 X 12.50 SABO 00964B,12,2430,1
03775,"PORCA SEXTAVADO 9/16"" MA",12,2792,379
03631,RETENTOR 87.30 X 120.80 X 14.30 SABO 00085B,12,2187,1
03629,BORRACHA VEDACAO PNEU RADIAL,12,3026,3
03564,PARAFUSO SEXTAVADO 10X30MM MB RI 8.8,12,963,3
03587,JUNTA MAHLE J&RC2142/4,12,1627,1
03560,BUCHA BGL HE/HS 312,12,1034,2
03609,BIELA MESA,12,3027,3
03612,RELE LOVATO 11RF2575,12,3028,1
03598,ADAPTADOR JD 38H1173,12,3029,1
03679,EXTENSAO JUMIL 1103128,12,3030,2
03680,PALHETA JUMIL 1103115,12,3031,2
03678,PALHETA JUMIL 1103125,12,3032,2
03672,RETENTOR 110.00 X 130.00 X 13.00 SPAAL 0164,12,1412,3
03673,RETENTOR 50.79 X 69.85 X 9.50 ORION RP050800205,12,589,2
03690,ROLAMENTO ESFERA FAG 7312 B,12,843,1
03687,PARAFUSO SEXTAVADO 16X150MM MA RP 8.8,12,2760,218
03681,EXTENSAO JUMIL 1103123,12,1142,1
03685,"ABRACADEIRA TIPO U 1/2"" INCA 0013",12,3033,6
03659,PARAFUSO SEXTAVADO 16X180MM MA RP 8.8,12,3034,49
03663,REMENDO FRIO R 4 VIPAL 345104,12,570,28
03658,REBITE LONA FREIO 5X13MM,12,962,135
03668,"MOLA PENDURAL  4X4 3/16""X 70 X 828 SILOMAX 16002088",12,186,5
03962,EXTENSAO JD DQ21312,12,761,1
03947,PLACA JD H149460,12,3035,3
03946,PLACA JD H149459,12,3036,2
03977,BLINDAGEM JD DQ19457,12,795,2
03996,ENGRENAGEM JD Z30,12,2359,8
03945,CORRIMAO JD DQ28133,12,3037,2
03923,INTERRUPTOR CASE 297976A1,12,1413,1
03912,TERMINAL RELE 70A,12,2410,1
03913,ROLAMENTO MANCAL SEMEATO F110968,12,779,23
03944,CORRIMAO JD DQ28132,12,3037,4
03928,GUIA JD DQ11605,12,743,1
03998,RETENTOR 18.00 X 47.00 X 8.00 SABO 01400BR,12,2579,3
04027,ENGRENAGEM Z10,12,116,6
04041,ACETILENO PPU,12,146,5
04040,MANCAL MDS SN509,12,3038,2
04030,SOLENOIDE 220 VAC/50-60 HZ PARKER PS2982C57PA,12,2190,16
04006,DISCO JUMIL 9901046,12,987,6
04013,TUBO QUADRADO AEMCO CC07/1000,1,732,2
04005,DISCO JUMIL 9901054,12,3039,19
04016,HELICE FERRO 6 PA,12,1806,9
03854,CAPA CASE 1277344C1,12,2833,1
03855,CAPA CASE 274842,12,3040,1
03853,CONE CASE 1277343C1,12,2833,1
03850,MANCAL GRANDE,12,3041,7
03851,RETENTOR CASE 128647A1,12,665,1
03860,"ABRACADEIRA CUNHA TIPO D 1/2"" INCA 0201",12,3031,132
03856,ROLAMENTO ESFERA FAG 6207 2Z,12,1593,1
03848,COLA TRAVA ROSCA 10GR 242 LOCTITE 284483,20,1000,8
03832,ROLAMENTO ROLETE GBR 32018,12,753,18
03833,MANCAL MDS SN511,12,1521,1
03830,PARAFUSO FRANCES 10X90MM MA RP 8.8,12,3042,6
03837,MANCAL FRM F310,12,2497,1
03835,REPARO CILINDRO 32MM FESTO 213287,12,1471,2
03861,"PORCA BORBOLETA 1/4""",12,962,37
03890,ABRACADEIRA JD CQ45386,12,1419,20
03878,ANEL VED 822246,12,191,10
03867,BUCHA CASE 302958A1,12,3043,2
03863,PINO ELASTICO 6X24MM,12,2185,22
03864,ENGRENAGEM JUMIL 2738395,12,275,3
03875,CRUZETA SPICER 5310X,12,191,1
03558,"ARRUELA LISA 3/16"" P7MM",12,2302,198
03272,RETENTOR JD AL81843,12,22,16
03281,VARETA SOLDA LATAO 3.18MM TERMOMECANICA VE471H04005074,12,1118,34
03254,EMENDA COMUM ASA2040,12,2346,57
03246,JUNTA JD R75728,12,152,1
03266,BUCHA JD L114558,12,2495,15
03259,ROLAMENTO MANCAL INA F110957,12,2833,7
03304,ENGRENAGEM JAN 05104409,12,154,4
03332,PARAFUSO SEXTAVADO 8X20MM MA RI 8.8,12,467,56
03331,PARAFUSO SEXTAVADO 24X80MM MB RP 8.8,12,2729,356
03342,PARAFUSO SEXTAVADO 12X50MM MA RP 8.8,12,165,20
03343,PARAFUSO SEXTAVADO 16X50MM MB RP 8.8,12,2724,119
03337,MANGUEIRA CASE 362341A1,12,1360,1
03333,PARAFUSO SEXTAVADO 8X60MM MB RP 8.8,12,3044,88
03336,PARAFUSO FRANCES 12X40MM MA RI 8.8,12,2718,27
03310,KIT ANEL JD RE47393,14,3045,3
03309,VALVULA JD RE53311,12,3046,1
03306,EMENDA DUPLA COMUM ASA50,12,2346,66
03307,REDUCAO DUPLA COMUM ASA50,12,2346,30
03315,ACETILENO KG,3,146,54
03313,CHAPA CAL NEVOEIRO FLANGEADA 400062,12,2621,54
03168,ROLAMENTO ROLETE FAG 30204J2/Q,12,709,5
03171,RETENTOR 30.00 X 52.00 X 10.00 ARCA 5049,12,1386,79
03167,JUNTA JD R83020,12,1201,6
03159,"ARRUELA ALUMINIO 3/4""",12,113,3
03187,BRACO JD DQ10623,12,3047,1
03176,MOTOR BOSCH 9390453070,12,3048,1
03133,RETENTOR 78.00 X 100.00 X 12.00 SABO 02871BRAG,12,1368,2
03151,PNEU 6.50X10 MVI2 MAGGION PMA10650A,12,2547,2
03146,TIRA JD H175436,12,3049,56
03145,CORREIA JD H175628,12,3050,7
03191,REGULADOR JD DQ49667,12,3051,1
03233,VEDACAO JD N126586,12,3052,1
03232,JUNTA JD AH112680,12,215,11
03240,ANEL JD U12331,12,2419,2
03239,VEDACAO JD RE33083,12,513,2
03237,ISOLADOR JD RE60720,12,1054,1
03238,CABO JD DQ34208,12,22,1
03199,RETENTOR 55.00 X 72.00 X 10.00 ARCA 5362,12,355,1
03192,BOMBA JD RE46375,12,3053,1
03213,VARETA SOLDA COBREADO 2.38MM GERDAU 603337,12,1118,44
03216,EMENDA COMUM ASA 100,12,1426,18
03205,"TUBO LIGACAO FLEX 1/2""",12,3054,6
03464,ROLAMENTO JD RE61190,12,1741,3
03451,CONEXAO JD 38H1160,12,11,2
03484,REPARO BO A05 SOHIPRON 548502,15,3055,7
03482,"ARRUELA PRESSAO 3/4""",12,2720,9
03447,PORCA JUMIL 1103021,12,3056,1
03427,SUPORTE EXTINTOR PAREDE GANCHO,12,54,21
03425,LIMPADOR MCL MCL000534,12,3057,87
03442,ANEL JD R33167,12,612,2
03554,PORCA CASE 400025A1,12,1515,2
03545,ARRUELA LISA 12MM P9MM,12,1972,170
03507,MANCAL FRM P207,12,1637,3
03506,PARAFUSO FENDA CONICO 6X15MA,12,3058,2
03520,BUCHA HONDA 52156KAS900,12,1211,8
03515,MANCAL VAN A6 ALTERNADOR,12,2717,1
03513,ROLAMENTO ROLETE TIMKEN 4050,12,2423,4
03514,ACOPLAMENTO ELASTICO NORMEX E-112 303450/5,12,3059,3
03364,"PORCA TRAVANTE 7/16"" MB",12,2301,13
03365,PORCA TRAVANTE 18MM MA,12,2301,198
03363,PORCA TRAVANTE 24MM MA,12,2810,66
03360,"PORCA TRAVANTE 1""MA""",12,3060,13
03361,PORCA SEXTAVADO 22MM MA,12,2791,7
03369,PORCA SEXTAVADO 18MM MA,12,2372,20
03370,PORCA TRAVANTE 18MM MB,12,2372,57
03367,PORCA TRAVANTE 10MM MA,12,2810,383
03348,PARAFUSO SEXTAVADO 22X150MM MB RP 8.8,12,1249,6
03345,"PARAFUSO SEXTAVADO 3/4""X4.1/2"" MB RP 8.8",12,2746,57
03346,PARAFUSO SEXTAVADO 20X90MM MB RP 8.8,12,3061,8
03356,"PARAFUSO ALLEN 9/16""X2"" MA RP 10.9",12,3062,4
03357,PARAFUSO SEXTAVADO 18X60MM MA RP 8.8,12,2749,13
03354,PARAFUSO SEXTAVADO 6X50MM MA RI 8.8,12,2765,26
03352,"PARAFUSO ALLEN 1/2""X2.1/2"" MA RP 10.9",12,3063,5
03371,PORCA TRAVANTE 12MM MA,12,2373,130
03399,RETENTOR 114.30 X 155.55 X 14.00 ARCA 5183,12,2234,4
03397,"CAPA MANG HIDR GS 5/8""",12,2189,38
03393,TUBULACAO JD RE57409,12,2063,1
03420,ANEL JD R63308,12,3064,2
03419,PINO JD AN274375,12,2109,4
03402,ROLAMENTO HYSTER 1333399,12,3065,6
03403,CALCO HYSTER 129387,12,1967,150
03375,PORCA SEXTAVADO 12MM MA,12,2810,1
03376,PORCA SEXTAVADO 14MM MA,12,2799,176
03374,PORCA TRAVANTE 16MM MB,12,2373,202
03372,PORCA TRAVANTE 16MM MA,12,3066,517
03377,PORCA TRAVANTE 14MM MA,12,2799,299
03378,PORCA SEXTAVADO 20MM MB,12,2372,91
04700,"PORCA SEXTAVADO 5/16""MB""",12,2799,78
04692,PARAFUSO SUSPENSYS 210003726,12,2495,2
04685,ATUADOR JD AH161838,12,1854,1
04687,EIXO JD H213122,12,3067,8
04709,BUCHA JAN 22501605,12,3068,3
04706,FUSIVEL LOUCA 20A,12,488,15
04701,BOCAL JD RN30007,12,1181,4
04684,MOTOR JD AH143903,12,3069,1
04662,ROLAMENTO ROLETE FAG 3780/20,12,2325,6
04664,PARAFUSO SEXTAVADO 14X70MM MA RP 8.8,12,3070,149
04660,RETENTOR 50.00 X 65.00 X 8.00 SABO 01422BR,12,1853,1
04682,CABO JD AH162586,12,1095,1
04678,EIXO JD H171406,12,3071,2
04711,TERMINAL ENCAIXE MACHO,12,3072,179
04761,EIXO SEXT 1.1/8,12,351,7
04762,CILINDRO HIDR 400086,12,3073,1
04802,SENSOR JD AH224451,12,466,1
04767,PORCA JD 14M7144,12,3074,66
04760,ENGRENAGEM JR 100012,12,1907,3
04718,DEDO RETRATIL C/SUPORTE - TRILHADEIRA,12,3032,12
04719,GUIA DOS DEDOS - TRILHADEIRA,12,371,9
04714,LAMPADA VULCANIZAR 220V 7W E14 SADOKIN A/101/011,12,1893,1
04725,CORREIA LISA TRANSPOWER A78,12,1157,3
04722,VARETA TIG INOX 3.25MM UTP 79267,12,411,179
04659,FIXADOR JAN 05110402,12,558,1
04601,TERMINAL GEOMAQ 110072119,12,1708,3
04602,SENSOR PROXIMIDADE WT260-R270 OPTEX 6020770,12,3075,3
04599,BUCHA JD Z43924,12,3076,1
04595,PINO ARTICULACAO PN289A,12,1164,2
04598,RETENTOR 30.00 X 47.00 X 7.00 ARCA 5069,12,2222,44
04610,CORREIA ESTRIADA GOODYEAR 3PK905,12,3077,1
04609,PINO JD H171190,12,1850,7
04605,AMORTECEDOR GRADE NIV CIV 64 DIS,12,3078,6
04607,NAVALHA JD H161242,12,3079,49
04594,BRACO DE TRANSM SNC30116T,12,303,1
04570,BOIA HONDA CARBURADOR,12,700,1
04568,ANEL CASE 685097,12,899,1
04566,ROLAMENTO ESFERA FAG 6305 2RS,12,1824,1
04571,"REBITE REPUXO 1/8"" X 3/8""",12,2403,192
04581,JUNTA CASE 100266A1,12,1515,1
04641,"PORCA SEXTAVADO 1/8"" MA",12,3080,16
04652,INDUZIDO ARIELO AR121,12,2241,1
04649,CAMARA AR 8.3X24 TR218A TORTUGA AG1624,12,570,2
04650,MOTOR JD LIMPADOR PARA-BRISA - REC,12,3081,2
04616,CONEXAO G2550 06-06,12,2189,2
04632,ROLAMENTO ROLETE FAG 32218,12,753,6
04622,"ABRACADEIRA PARAFUSO TIPO D 1.1/2"" TRAMONTINA 56136/006",12,3082,50
04625,ROLAMENTO ROLETE MAR 48548/10,12,313,2
04968,ROLAMENTO MANCAL FAG GRA106 RRB,12,2665,2
04969,RETENTOR 65.00 X 100.00 X 10.00 DBH 8962,12,2684,1
04963,ROLAMENTO CASE 664073R92,12,1938,1
04957,LAMINA CASE 186778C1,12,3083,1
04940,VEDACAO JD H214184,12,3084,5
04947,PARAFUSO JD 03M7388,12,3085,30
04948,VEDACAO JD H206434,12,3086,1
04946,PARAFUSO JD H158342,12,3087,145
