Produto,Descrição Produto,E/S,Depósito,Qtde Mov,Data Digitação
13356,LUVA PVC CORRER 25MM TIGRE 22172204,S,2,1.00000,2022-12-21 10:34:00
43985,"JOELHO PVC 90° SOLDAVEL BUCHA LATAO 25MMX1/2"" TIGRE 35227822",S,2,2.00000,2022-12-21 08:04:00
06013,BUCHA PLASTICA FIXACAO 8MM S/ ANEL VONDER 2894008089,S,2,30.00000,2022-12-21 15:12:00
11731,CABO FLEXIVEL VERMELHO 2.5MM,S,2,7.00000,2022-12-21 15:12:00
09068,CABO FLEXIVEL PRETO 10MM,S,2,20.00000,2022-12-21 15:12:00
76077,DISJUNTOR BIPOLAR 40A STECK SDD62C40,S,2,1.00000,2022-12-21 15:12:00
86305,CONTATOR TRIPOLAR 18A 220 SIEMENS 3TS32100AN2,S,2,1.00000,2022-12-21 10:22:00
75393,TOMADA LUZ MACHO 7 POLOS 24V PRETO DIPECARR CME9901,S,2,1.00000,2022-12-21 10:40:00
35738,FITA ISOLANTE SCOTCH 33+ 19X20MT 3M H0002243782,S,2,1.00000,2022-12-21 15:12:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:20:00
36878,"ADAPTADOR PVC CONDULETE TOP 1"" TIGRE 36005262",S,2,2.00000,2022-12-21 15:12:00
73990,"PRENSA CABO NYLON BSP 3/4"" CINZA WETZEL E019200040",S,2,5.00000,2022-12-21 08:05:00
72137,CONECTOR PERFURANTE INTELLI CDP-150-35,S,2,3.00000,2022-12-21 15:12:00
64217,"BASE REGISTRO PRESSAO 3/4"" DECA 4416202",S,2,1.00000,2022-12-21 10:34:00
57324,"TORNEIRA ESFERA 1/2"" LORENZETTI 1130C12",S,2,2.00000,2022-12-21 08:04:00
81310,LIXEIRA PLASTICA 22LT S/ TAMPA PRETO JSN EB13P,S,2,2.00000,2022-12-21 18:21:00
02508,LAMINA ESTILETE 18MM 10UN STARRETT KS06R,S,2,1.00000,2022-12-21 16:29:00
84730,PRANCHETA MADEIRA STALO 8289,S,2,3.00000,2022-12-21 11:07:00
02509,CANETA ESFEROGRAFICA CRISTAL AZUL BIC,S,2,5.00000,2022-12-21 10:10:00
07063,CAIXA ARQUIVO MORTO 350X135X240MM,S,2,10.00000,2022-12-21 13:46:00
80429,BLOCO ROMANEIO LOGISTICA REVERSA 14X19CM,S,2,14.00000,2022-12-21 13:46:00
74923,PLUGUE FEMEA 2P+T 20A 250V CINZA EXTERNA MEC-TRONIC 39011,S,2,1.00000,2022-12-21 08:30:00
60910,DESENGRIPANTE 321ML MUNDIAL PRIME AE03000022,S,2,1.00000,2022-12-21 11:04:00
84861,LIMPA CONTATO ELETRICO 300ML ORBI 7,S,2,1.00000,2022-12-21 10:40:00
26766,SACO PLASTICO TRANSPARENTE 25X35CM 0.006 185UN,S,2,1.00000,2022-12-21 12:56:00
42384,PILHA ALCALINA AA DURACELL MN1500B2,S,2,2.00000,2022-12-21 18:21:00
58176,SACO PLASTICO TRANSPARENTE 60X90CM 0.006 36UN 1KG,S,2,2.00000,2022-12-21 12:11:00
02326,"DISCO DESBASTE 7""X1/4X7/8"" A24U-BF DEWALT DW44580",S,2,6.00000,2022-12-21 08:30:00
09252,"DISCO CORTE 7""X1/16""X7/8""  DEWALT DW8065AR",S,2,40.00000,2022-12-21 08:33:00
37222,BATERIA 100AHP S5 100E BOSCH 0092S58180,S,2,1.00000,2022-12-21 08:15:00
02337,ROLAMENTO ESFERA FAG 6202 2RS,S,2,1.00000,2022-12-21 13:48:00
55013,ROLAMENTO ESFERA SKF 6202 2RS,S,2,1.00000,2022-12-21 13:48:00
22946,ROLAMENTO JD DQ15621,S,2,2.00000,2022-12-21 15:11:00
07879,ROLAMENTO ESFERA FAG 6007 2RS,S,2,2.00000,2022-12-21 10:22:00
90269,ROLAMENTO CONICO AS FERSA 30204,S,2,6.00000,2022-12-21 14:04:00
93082,ROLAMENTO CONICO SKF 30204,S,2,6.00000,2022-12-21 13:48:00
68222,ROLAMENTO STARA 9100-4109,S,2,9.00000,2022-12-21 13:49:00
23462,REPARO CONECTOR RAINHA DAS SETE ETE6761,S,2,1.00000,2022-12-21 07:07:00
23463,REPARO CONECTOR RAINHA DAS SETE ETE8761,S,2,1.00000,2022-12-21 07:07:00
35990,CHICOTE JD RE239525,S,2,1.00000,2022-12-21 10:29:00
75692,SENSOR STARA 7610-4610,S,2,1.00000,2022-12-21 13:26:00
57146,LAMPADA 24V 5W PINGO PHILIPS 13961,S,2,2.00000,2022-12-21 13:48:00
72123,LAMPADA 24V 21W 1141 PHILIPS 13498,S,2,2.00000,2022-12-21 13:48:00
70014,PINO STARA 9100-4517,S,2,1.00000,2022-12-21 13:26:00
73972,GRAMPO STARA 9100-0660,S,2,1.00000,2022-12-21 16:40:00
73074,ANEL STARA 7810-4619,S,2,1.00000,2022-12-21 07:06:00
19936,TIRA JD H134773,S,2,1.00000,2022-12-21 07:07:00
76525,CONEXAO STARA 9100-1061,S,2,1.00000,2022-12-21 13:48:00
35987,ADAPTADOR JD L165796,S,2,1.00000,2022-12-21 10:29:00
73971,ALCA STARA 6007-4398,S,2,1.00000,2022-12-21 14:04:00
70447,RELACAO HONDA H0640KREG00,S,2,1.00000,2022-12-21 13:48:00
31595,CONTROLADOR TEMPERATURA FULL GAUGE MT530E,S,2,1.00000,2022-12-21 10:22:00
73075,ANEL STARA 9100-0251,S,2,4.00000,2022-12-21 13:48:00
83241,CJ ESCOTILHA STARA 6360-3022,S,2,4.00000,2022-12-21 13:47:00
20577,REBITE REPUXO 4 X 19MM,S,2,10.00000,2022-12-21 13:13:00
93195,BUCHA C/REB 1045 16.2X26.8X25 STARA 6007-1131,S,2,2.00000,2022-12-21 16:40:00
06099,CORRENTE JD AH206862,S,2,1.00000,2022-12-21 13:49:00
07129,EMENDA COMUM ASA 40,S,2,2.00000,2022-12-21 14:04:00
77085,EIXO STARA 6344-1734,S,2,1.00000,2022-12-21 07:06:00
71627,EIXO STARA 6344-1614,S,2,4.00000,2022-12-21 13:49:00
71628,EIXO STARA 6344-1615,S,2,5.00000,2022-12-21 13:49:00
80665,JUNTA HYSTER 4129747,S,2,2.00000,2022-12-21 11:04:00
69059,"MANGUEIRA HIDRAULICA 1"" 2 TRAMA NYLON 565 PSI GATES 16C3H1",S,2,12.00000,2022-12-21 14:24:00
48525,"MANGUEIRA HIDRAULICA 3/4"" 1 TA 300 PSI AEROQUIP EAH50812",S,2,20.00000,2022-12-21 15:10:00
37578,MOLA HONDA 50535KPF850,S,2,1.00000,2022-12-21 15:45:00
79427,MOLA STARA 6007-4337,S,2,2.00000,2022-12-21 13:27:00
79731,ARRUELA STARA 9100-0468,S,2,1.00000,2022-12-21 14:04:00
77830,ARRUELA STARA 9100-0546,S,2,1.00000,2022-12-21 13:49:00
83408,PORCA STARA 9100-2846,S,2,1.00000,2022-12-21 16:40:00
82314,PARAFUSO SEXTAVADO INOX 6X16MM MA RI,S,2,1.00000,2022-12-21 14:04:00
72540,ARRUELA STARA 6117-1229,S,2,1.00000,2022-12-21 07:06:00
38146,PORCA STARA 9100-2909,S,2,1.00000,2022-12-21 16:40:00
20797,PORCA JD 14H876,S,2,1.00000,2022-12-21 14:23:00
61971,PARAFUSO JD 19M9368,S,2,2.00000,2022-12-21 10:29:00
05834,PARAFUSO SEXTAVADO 8X55MM MA RP 8.8,S,2,2.00000,2022-12-21 10:22:00
77831,PARAFUSO STARA 9100-6138,S,2,2.00000,2022-12-21 13:26:00
77829,ARRUELA STARA 6117-1105,S,2,2.00000,2022-12-21 13:26:00
04289,PORCA SEXTAVADO 8MM MA,S,2,4.00000,2022-12-21 10:22:00
05950,ARRUELA LISA 10MM P14MM,S,2,4.00000,2022-12-21 10:22:00
05276,ARRUELA PRESSAO 12MM,S,2,8.00000,2022-12-21 07:39:00
03545,ARRUELA LISA 12MM P9MM,S,2,8.00000,2022-12-21 07:39:00
07171,PORCA SEXTAVADO 12MM MB,S,2,8.00000,2022-12-21 07:39:00
09479,PARAFUSO SEXTAVADO 12X50MM MA RI 8.8,S,2,8.00000,2022-12-21 07:39:00
13733,PARAFUSO PHILIPS ROSCA SOBERBA 5X50MM,S,2,30.00000,2022-12-21 15:12:00
67190,PARAFUSO CABECA LENTILHA PHILIPS ROSCA SOBERBA 4.2 X 13MM PONTA AGULHA,S,2,60.00000,2022-12-21 09:04:00
73322,RETENTOR STARA 9100-3166,S,2,1.00000,2022-12-21 13:48:00
09567,RETENTOR 65.00 X 100.00 X 10.00 ARCA 5324,S,2,1.00000,2022-12-21 11:06:00
81375,RETENTOR STARA 9100-3109,S,2,1.00000,2022-12-21 10:22:00
82555,ANEL STARA 9100-3577,S,2,2.00000,2022-12-21 13:48:00
82326,ANEL STARA 9100-7047,S,2,2.00000,2022-12-21 13:47:00
04598,RETENTOR 30.00 X 47.00 X 7.00 ARCA 5069,S,2,2.00000,2022-12-21 14:04:00
81374,ANEL STARA 9100-3576,S,2,4.00000,2022-12-21 13:48:00
46619,ANEL STARA 7410-4287-AE4,S,2,4.00000,2022-12-21 15:11:00
16263,ANEL STARA 9100-0205,S,2,6.00000,2022-12-21 13:47:00
80045,RETENTOR 30X52X8 BRG 5733 02813,S,2,9.00000,2022-12-21 14:04:00
70366,PASTILHA HONDA 06455KREK01,S,2,1.00000,2022-12-21 15:43:00
39901,CONEXAO HIDRAULICA AEROQUIP 1BA16FR16,S,2,2.00000,2022-12-21 15:59:00
36452,CONEXAO HIDRAULICA AEROQUIP 1A20DLB12,S,2,2.00000,2022-12-21 15:10:00
36152,CONEXAO HIDRAULICA AEROQUIP 1AA12FJ10,S,2,3.00000,2022-12-21 15:59:00
85515,SUPORTE STARA 6344-1511,S,2,1.00000,2022-12-21 13:27:00
35708,TERMINAL JD AN204654,S,2,2.00000,2022-12-21 14:24:00
95468,ABRACADEIRA 43X51 32MM METALMATRIX,S,2,1.00000,2022-12-21 14:04:00
73573,ABRACADEIRA STARA 9100-0008,S,2,1.00000,2022-12-21 13:26:00
89325,"ABRACADEIRA CHAPA METALMATRIX 32 67X75MM 3""",S,2,2.00000,2022-12-21 14:04:00
72626,ABRACADEIRA STARA 9100-6001,S,2,2.00000,2022-12-21 13:26:00
02465,"ABRACADEIRA TIPO U 3/4"" INCA 0014",S,2,5.00000,2022-12-21 08:04:00
53989,"ABRACADEIRA PVC CONDULETE TOP 1"" TIGRE 36005564",S,2,10.00000,2022-12-21 13:50:00
08008,ABRACADEIRA NYLON BRANCA 280X4.8MM,S,2,100.00000,2022-12-21 08:22:00
24256,ABRACADEIRA NYLON PRETA 280X4.8MM,S,2,100.00000,2022-12-21 08:22:00
74886,ABRACADEIRA NYLON PRETA 300X3.6MM,S,2,100.00000,2022-12-21 13:47:00
79729,ALAVANCA STARA 6007-4399,S,2,1.00000,2022-12-21 14:04:00
77781,CONDUTOR STARA 6112-4177,S,2,10.00000,2022-12-21 13:48:00
67887,ENGATE JD AL229195,S,2,8.00000,2022-12-21 09:35:00
73983,PINO STARA 9100-6936,S,2,1.00000,2022-12-21 14:04:00
77828,PINO STARA 6007-1121,S,2,1.00000,2022-12-21 14:04:00
71630,ENCOSTO STARA 6445-1704,S,2,1.00000,2022-12-21 07:06:00
35434,PINO JD AH135290,S,2,10.00000,2022-12-21 13:49:00
23747,VALVULA PNEU TR13 BREMEN 5519,S,2,1.00000,2022-12-21 10:35:00
33348,VALVULA JD AN209935,S,2,1.00000,2022-12-21 10:01:00
71579,VALVULA HYSTER 1386188,S,2,12.00000,2022-12-21 11:04:00
05790,LAMINA SERRA STARRETT BS1224,S,2,1.00000,2022-12-21 11:32:00
34279,SAPATO SEGURANCA ANTIDERRAPANTE PRETO Nº34 STICKY SHOE SSM-PTA,S,2,1.00000,2022-12-21 09:38:00
65127,BOTINA SEGURANCA C/ BIQUEIRA COMPOSITE Nº41 MARLUVAS 50B29CPAP,S,2,1.00000,2022-12-21 06:48:00
84409,OCULOS VVISION 600 ANTIEMBACANTE INCOLOR VOLK 242429911,S,2,2.00000,2022-12-21 08:12:00
34286,SAPATO SEGURANCA ANTIDERRAPANTE PRETO Nº41 STICKY SHOE SSM-PTA,S,2,2.00000,2022-12-21 09:38:00
34285,SAPATO SEGURANCA ANTIDERRAPANTE PRETO Nº40 STICKY SHOE SSM-PTA,S,2,2.00000,2022-12-21 09:38:00
34277,SAPATO SEGURANCA ANTIDERRAPANTE PRETO Nº36 STICKY SHOE SSM-PTA,S,2,2.00000,2022-12-21 09:38:00
34275,SAPATO SEGURANCA ANTIDERRAPANTE PRETO Nº38 STICKY SHOE SSM-PTA,S,2,2.00000,2022-12-21 09:38:00
68976,REGATA AZUL MARINHO MALHA FRIA G,S,2,6.00000,2022-12-21 09:38:00
80073,REGATA AZUL MARINHO MALHA FRIA GG,S,2,8.00000,2022-12-21 09:38:00
20173,UNIAO JUMIL 9206070,S,601,3.00000,2022-12-21 15:59:00
05266,"CAPA MANGUEIRA HIDRAULICA GS 3/4"" ACREL CP02-12",S,601,4.00000,2022-12-21 14:52:00
71812,BATERIA LITIO 20V DEWALT DCB204-B3,S,2,1.00000,2022-12-21 07:00:00
05969,RODO PLASTICO FLORINI 60CM,S,2,1.00000,2022-12-21 11:07:00
58781,SABONETE LIQUIDO ERVA DOCE 5LT PREMISSE DEOLINE C10304,S,2,1.00000,2022-12-21 11:07:00
64878,VASSOURAO PELO 60CM PROFISSIONAL ODIM 60115,S,2,1.00000,2022-12-21 11:07:00
55256,DESINFETANTE REMMUS 2LT,S,2,2.00000,2022-12-21 11:07:00
93229,PAPEL TOALHA INTERFOLHA 100% CELULOSE 19.5 X 21CM 1000FLS ECOPAPEL,S,2,5.00000,2022-12-21 11:07:00
42187,DISJUNTOR MONOPOLAR 20A SHB-GII SOPRANO 05121002011,S,2,2.00000,2022-12-21 16:28:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:20:00
57929,GARRAFA TERMICA INOX 1.8LT INVICTA 100197280105,S,2,1.00000,2022-12-21 18:21:00
55201,PAPEL SULFITE A4 REPORT,S,2,5.00000,2022-12-21 10:10:00
02509,CANETA ESFEROGRAFICA CRISTAL AZUL BIC,S,2,20.00000,2022-12-21 11:07:00
67977,BLOCO AUTORIZACAO ABASTECIMENTO 14.5X10CM,S,2,21.00000,2022-12-21 14:02:00
70447,RELACAO HONDA H0640KREG00,S,2,1.00000,2022-12-21 15:46:00
73971,ALCA STARA 6007-4398,S,2,2.00000,2022-12-21 15:06:00
07129,EMENDA COMUM ASA 40,S,2,2.00000,2022-12-21 15:06:00
79427,MOLA STARA 6007-4337,S,2,1.00000,2022-12-21 13:49:00
77831,PARAFUSO STARA 9100-6138,S,2,1.00000,2022-12-21 13:49:00
77829,ARRUELA STARA 6117-1105,S,2,1.00000,2022-12-21 13:49:00
39901,CONEXAO HIDRAULICA AEROQUIP 1BA16FR16,S,2,2.00000,2022-12-21 16:00:00
36152,CONEXAO HIDRAULICA AEROQUIP 1AA12FJ10,S,2,3.00000,2022-12-21 16:00:00
93679,LATERAL DIREITA LIMITADORA 6344-4150 - STARA,S,2,1.00000,2022-12-21 18:12:00
72626,ABRACADEIRA STARA 9100-6001,S,2,2.00000,2022-12-21 15:06:00
24256,ABRACADEIRA NYLON PRETA 280X4.8MM,S,2,100.00000,2022-12-21 13:26:00
71630,ENCOSTO STARA 6445-1704,S,2,9.00000,2022-12-21 13:49:00
20173,UNIAO JUMIL 9206070,S,601,3.00000,2022-12-21 16:00:00
03260,FILTRO LUBRIFICANTE JD RE504836,S,18,1.00000,2022-12-21 11:06:00
05901,FILTRO COMBUSTIVEL JD RE522878,S,18,1.00000,2022-12-21 11:06:00
52945,FILTRO COMBUSTIVEL JD RE541922,S,18,1.00000,2022-12-21 11:06:00
69808,OLEO LUBRIFICANTE 10W30 4T HONDA 08233M99024,S,18,1.00000,2022-12-21 14:30:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:20:00
02944,OXIGENIO M³,S,2,20.00000,2022-12-21 15:16:00
10337,INTERRUPTOR JD AL59879,S,2,1.00000,2022-12-21 08:26:00
03451,CONEXAO JD 38H1160,S,2,2.00000,2022-12-21 08:27:00
25856,ESCOVA JD A78723,S,2,4.00000,2022-12-21 08:27:00
67510,DENTE JD TK250LD,S,2,4.00000,2022-12-21 08:24:00
79427,MOLA STARA 6007-4337,S,2,1.00000,2022-12-21 14:04:00
36152,CONEXAO HIDRAULICA AEROQUIP 1AA12FJ10,S,2,3.00000,2022-12-21 16:00:00
24256,ABRACADEIRA NYLON PRETA 280X4.8MM,S,2,100.00000,2022-12-21 14:23:00
96078,VALVULA STARA 9100-9246,S,2,1.00000,2022-12-21 08:25:00
20173,UNIAO JUMIL 9206070,S,601,3.00000,2022-12-21 16:00:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:21:00
46223,CONEXAO HIDRAULICA WINNER 142111616ZF,S,2,1.00000,2022-12-21 16:01:00
36152,CONEXAO HIDRAULICA AEROQUIP 1AA12FJ10,S,2,3.00000,2022-12-21 16:01:00
20173,UNIAO JUMIL 9206070,S,601,3.00000,2022-12-21 16:01:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:21:00
63961,ACABAMENTO INOX VALVULA DESCARGA CLASSICA DOCOL 01500006,S,2,2.00000,2022-12-21 16:15:00
04633,RETENTOR 110.00 X 139.95 X 13.00 SABO 00516BG,S,2,1.00000,2022-12-21 16:18:00
36152,CONEXAO HIDRAULICA AEROQUIP 1AA12FJ10,S,2,3.00000,2022-12-21 16:01:00
96091,SUPORTE CAPA CELULAR IMPERMEAVEL MOTO BIKE BICICLETA,S,2,6.00000,2022-12-21 16:17:00
20173,UNIAO JUMIL 9206070,S,601,3.00000,2022-12-21 16:01:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:21:00
08781,TERMINAL PRE ISOLADO ILHOS TUBULAR VERMELHO 1.0MM INTELLI TI-1-8,S,2,130.00000,2022-12-21 15:33:00
95697,ROLAMENTO ROLETE 30218 NACHI,S,2,2.00000,2022-12-21 15:32:00
72089,DISPOSITIVO ANTE RECUO DA-1500 CWA 90010207,S,2,2.00000,2022-12-21 14:40:00
96195,EIXO STARA 6360-2032,S,2,1.00000,2022-12-21 14:39:00
96161,MANCAL ZM ZM9920001,S,2,1.00000,2022-12-21 15:44:00
83514,ARRUELA STARA 7410-4287-AR3,S,2,1.00000,2022-12-21 16:18:00
70305,PARAFUSO STARA 9100-1121,S,2,2.00000,2022-12-21 16:18:00
04633,RETENTOR 110.00 X 139.95 X 13.00 SABO 00516BG,S,2,1.00000,2022-12-21 16:18:00
75792,ANEL STARA 9100-0200,S,2,3.00000,2022-12-21 16:18:00
70301,ANEL STARA 7410-4287-TR,S,2,4.00000,2022-12-21 16:18:00
36152,CONEXAO HIDRAULICA AEROQUIP 1AA12FJ10,S,2,3.00000,2022-12-21 16:02:00
96183,HELICE STARA 7920-4394,S,2,1.00000,2022-12-21 14:41:00
20173,UNIAO JUMIL 9206070,S,601,1.00000,2022-12-21 16:34:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:22:00
64034,PORTA FUSIVEL LAMINA RAINHA DAS SETE ETE8541,S,2,1.00000,2022-12-21 16:12:00
64579,REPARO PARTIDA GBUSCH GB10913,S,2,1.00000,2022-12-21 16:36:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:22:00
64579,REPARO PARTIDA GBUSCH GB10913,S,2,1.00000,2022-12-21 16:37:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:22:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:29:00
64034,PORTA FUSIVEL LAMINA RAINHA DAS SETE ETE8541,S,2,1.00000,2022-12-21 16:30:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:31:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:31:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:31:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:31:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:32:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:32:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:32:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:34:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,S,2,1.00000,2022-12-21 10:42:00
01350,FILTRO COMBUSTIVEL JD DQ24057,S,18,1.00000,2022-12-22 15:16:00
24053,FILTRO AR CONDICIONADO JD RE187966,S,18,1.00000,2022-12-22 09:36:00
40190,FILTRO COMBUSTIVEL JD RE522868,S,18,1.00000,2022-12-22 15:16:00
02496,FILTRO TRANSMISSAO JD RE205726,S,18,1.00000,2022-12-22 10:04:00
18578,FILTRO LUBRIFICANTE JD RE509672,S,18,2.00000,2022-12-22 14:36:00
02490,FILTRO AR JD AH115833,S,18,2.00000,2022-12-22 14:36:00
18576,FILTRO COMBUSTIVEL JD RE525523,S,18,2.00000,2022-12-22 14:36:00
18885,FILTRO AR JD AH212295,S,18,2.00000,2022-12-22 14:36:00
18884,FILTRO AR JD AH222225,S,18,2.00000,2022-12-22 14:36:00
01072,FILTRO HIDRAULICO JD AH128449,S,18,4.00000,2022-12-22 14:36:00
91977,OLEO LUBRIFICANTE 4T 20W50 1LT ADVANCE SHELL AX5,S,18,1.00000,2022-12-22 08:10:00
69808,OLEO LUBRIFICANTE 10W30 4T HONDA 08233M99024,S,18,1.00000,2022-12-22 14:38:00
95593,FONTE ILUMINADOR RING LIGHT 24V 5A BIVOLT,S,2,2.00000,2022-12-22 12:54:00
71111,JOGO CHAVE FENDA PRECISAO STANLEY 66-052,S,2,1.00000,2022-12-22 14:36:00
71105,CHAVE CANHAO VDE2133-13MM GEDORE 091791,S,2,1.00000,2022-12-22 14:36:00
71062,CHAVE CANHAO VDE2133-7MM GEDORE 091785,S,2,1.00000,2022-12-22 14:36:00
71080,FACA CURVA ISOLADA DESENCAPADORA CABO 4527NR-45MM GEDORE 035110,S,2,1.00000,2022-12-22 14:36:00
71100,"ALICATE CORTE DIAGONAL 6.1/2"" 8314-160 GEDORE 091898",S,2,1.00000,2022-12-22 14:36:00
11924,CADEADO TRADICIONAL 35MM PADO LT35,S,2,2.00000,2022-12-22 07:49:00
71079,CHAVE CANHAO VDE2133-12MM GEDORE 091790,S,2,2.00000,2022-12-22 14:36:00
35297,JOGO CHAVE CANIVETE TORX T9-T40 43 TXSCL-80 GEDORE 024650,S,2,2.00000,2022-12-22 14:36:00
55552,TELA ISOLAMENTO LARANJA 1.20X50MT VONDER 8026120500,S,2,12.00000,2022-12-22 08:09:00
10296,SACO LIXO PRETO 50LT 10UND,S,2,2.00000,2022-12-22 06:38:00
93229,PAPEL TOALHA INTERFOLHA 100% CELULOSE 19.5 X 21CM 1000FLS ECOPAPEL,S,2,2.00000,2022-12-22 06:38:00
51585,SABONETE LIQUIDO ESFOLIANTE 4LT CITRIC POWER NUTRIEX 6998,S,2,2.00000,2022-12-22 11:23:00
85432,PAPEL HIGIENICO FOLHA DUPLA SELETTO 200MT,S,2,4.00000,2022-12-22 06:38:00
89233,SABAO PO TIXAN YPE PRIMAVERA 800G,S,2,190.00000,2022-12-22 07:41:00
31271,FILTRO HIDRAULICO JD AL203061,S,2,1.00000,2022-12-22 10:04:00
67877,CONVERTEDOR FERRUGEM 1LT VONDER 5199710000,S,2,1.00000,2022-12-22 12:41:00
08716,TINTA SPRAY MULTIUSO PRETO FOSCO 400ML EUCATEX 7710808.71,S,2,6.00000,2022-12-22 12:25:00
02460,BUCHA PLASTICA FIXACAO 10MM S/ ANEL VONDER 2894000010,S,2,26.00000,2022-12-22 08:34:00
87733,PLAFONIER REDONDO PVC PRETO SOQUETE PORCELANA BETEL 219,S,2,1.00000,2022-12-22 10:20:00
46551,PLACA CEGA 4X2 BRANCO SIENA ALUMBRA 6407,S,2,1.00000,2022-12-22 14:08:00
75393,TOMADA LUZ MACHO 7 POLOS 24V PRETO DIPECARR CME9901,S,2,1.00000,2022-12-22 08:11:00
72466,BASE RELE FOTO CELULA JGV 17173,S,2,1.00000,2022-12-22 14:22:00
08080,RELE FOTO CELULA 220V,S,2,1.00000,2022-12-22 14:22:00
89155,RELE HONDA 3MTB101136,S,2,1.00000,2022-12-22 14:38:00
40575,QUADRO PVC DISTRIBUICAO EMBUTIR 12/16 TIGRE 33048505,S,2,1.00000,2022-12-22 14:44:00
69222,LAMPADA BULBO LED BIVOLT 9W E27 BRANCA AVANT 164041371,S,2,2.00000,2022-12-22 14:08:00
73987,"PRENSA CABO PVC BSP 1"" CINZA WETZEL E019200050",S,2,2.00000,2022-12-22 10:20:00
59297,LAMPADA BULBO LED BIVOLT 20W E27 EMPALUX AL20662,S,2,2.00000,2022-12-22 06:52:00
35738,FITA ISOLANTE SCOTCH 33+ 19X20MT 3M H0002243782,S,2,2.00000,2022-12-22 08:44:00
57324,"TORNEIRA ESFERA 1/2"" LORENZETTI 1130C12",S,2,1.00000,2022-12-22 14:08:00
60758,GARRAFA TERMICA 5LT SUPERTERMO TERMOLAR 1095E,S,2,1.00000,2022-12-22 12:50:00
67857,COPO DESCARTAVEL CRISTALCOPO 180ML 100UN,S,2,10.00000,2022-12-22 08:07:00
13306,FITA CREPE IMOBILIARIA 25X50MT 427 ADERE 00043200229,S,2,1.00000,2022-12-22 10:39:00
81925,GRAMPEADOR PAPEL 26/6 20 FOLHAS MX-G20C MAXPRINT 714465,S,2,1.00000,2022-12-22 10:39:00
55201,PAPEL SULFITE A4 REPORT,S,2,1.00000,2022-12-22 08:10:00
62403,FITA DUPLA FACE VHB INCOLOR 19X20MT 3M H0001421454,S,2,1.00000,2022-12-22 10:06:00
07336,BATERIA 9V ALCALINA PANASONIC 6LF22XAB/1B,S,2,1.00000,2022-12-22 08:44:00
56967,ESPUMA EXPANSIVA POLIURETANO 500ML ORBI 6276,S,2,1.00000,2022-12-22 08:00:00
76256,DISCO SERRA CIRCULAR 110X20MM 20 DENTES BOSCH 2608644328,S,2,1.00000,2022-12-22 08:34:00
60910,DESENGRIPANTE 321ML MUNDIAL PRIME AE03000022,S,2,2.00000,2022-12-22 16:39:00
56701,BOBINA FILME PVC STRETCH 500X25CM AUTOMATIVO VALFILM SAP050025,S,2,2.00000,2022-12-22 11:23:00
02286,ESTOPA PANO COSTURADO,S,2,100.00000,2022-12-22 11:23:00
39777,CAMARA AR 600/70R28 TR218A TORTUGA AG3530,S,2,1.00000,2022-12-22 12:48:00
06125,ROLAMENTO JD JD39102,S,2,1.00000,2022-12-22 16:38:00
15545,ROLAMENTO JD AH225510,S,2,1.00000,2022-12-22 16:38:00
71842,ROLAMENTO ESFERA INA F110390,S,2,9.00000,2022-12-22 06:44:00
